category,info,lat,lon,marker_size,marker_color,label,tool_tip
Yard Tag Sweep,1 devices|100% NT|Capitol Ag Group,38.46296844,-120.88476106,10.0,#f00,1/1,Company: Capitol Ag Group\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,2 devices|50% NT|Capitol Ag Group,38.4365303,-121.21555330000001,6.0,#bfbf00,1/2,Company: Capitol Ag Group\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,8 devices|0% NT|Sunrise Sprayers,35.07029750666667,-119.01170044666665,2,#008000,0/8,Company: Sunrise Sprayers\nNT/Devices: 0/8 [0%]
Yard Tag Sweep,5 devices|40% NT|Sunrise Sprayers,35.40814590000001,-119.5254233142857,5.2,#8fb300,2/5,Company: Sunrise Sprayers\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,10 devices|20% NT|Sunrise Sprayers,35.03353748235294,-118.83925494705883,3.6,#3d9900,2/10,Company: Sunrise Sprayers\nNT/Devices: 2/10 [20%]
Yard Tag Sweep,3 devices|66% NT|Sunrise Sprayers,35.224686299999995,-118.89726596666667,7.333333333333333,#d49000,2/3,Company: Sunrise Sprayers\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,14 devices|14% NT|Sunrise Sprayers,35.08118467037037,-119.30418707407408,3.142857142857143,#299200,2/14,Company: Sunrise Sprayers\nNT/Devices: 2/14 [14%]
Yard Tag Sweep,6 devices|16% NT|Sunrise Sprayers,35.53097851666667,-119.19962564999999,3.333333333333333,#2f9400,1/6,Company: Sunrise Sprayers\nNT/Devices: 1/6 [16%]
Yard Tag Sweep,6 devices|0% NT|Sunrise Sprayers,35.095945799999996,-118.89617743076923,2,#008000,0/6,Company: Sunrise Sprayers\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,11 devices|0% NT|Sunrise Sprayers,35.04981210555556,-119.02939605555555,2,#008000,0/11,Company: Sunrise Sprayers\nNT/Devices: 0/11 [0%]
Yard Tag Sweep,9 devices|11% NT|Sunrise Sprayers,35.594066272727275,-119.06738765909091,2.888888888888889,#1f8e00,1/9,Company: Sunrise Sprayers\nNT/Devices: 1/9 [11%]
Yard Tag Sweep,8 devices|12% NT|Sunrise Sprayers,35.6245531,-119.05944266923076,3.0,#228f00,1/8,Company: Sunrise Sprayers\nNT/Devices: 1/8 [12%]
Yard Tag Sweep,11 devices|36% NT|Sunrise Sprayers,35.712521284615384,-119.11183244615385,4.909090909090909,#7dae00,4/11,Company: Sunrise Sprayers\nNT/Devices: 4/11 [36%]
Yard Tag Sweep,8 devices|0% NT|Sunrise Sprayers,35.053949207692305,-118.9307444846154,2,#008000,0/8,Company: Sunrise Sprayers\nNT/Devices: 0/8 [0%]
Yard Tag Sweep,17 devices|17% NT|Sunrise Sprayers,35.34732972978723,-118.85033173191488,3.4117647058823533,#339600,3/17,Company: Sunrise Sprayers\nNT/Devices: 3/17 [17%]
Yard Tag Sweep,10 devices|20% NT|Sunrise Sprayers,35.597619569230766,-119.09834936153847,3.6,#3d9900,2/10,Company: Sunrise Sprayers\nNT/Devices: 2/10 [20%]
Yard Tag Sweep,10 devices|20% NT|Sunrise Sprayers,35.66679128333333,-119.07169763888889,3.6,#3d9900,2/10,Company: Sunrise Sprayers\nNT/Devices: 2/10 [20%]
Yard Tag Sweep,5 devices|0% NT|Sunrise Sprayers,35.06965638,-119.01244506,2,#008000,0/5,Company: Sunrise Sprayers\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,3 devices|0% NT|Sunrise Sprayers,35.22990797999999,-118.77936551999998,2,#008000,0/3,Company: Sunrise Sprayers\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,8 devices|0% NT|Sunrise Sprayers,35.05277775,-118.9302129875,2,#008000,0/8,Company: Sunrise Sprayers\nNT/Devices: 0/8 [0%]
Yard Tag Sweep,13 devices|7% NT|Sunrise Sprayers,35.28929048571428,-118.81849198571429,2.6153846153846154,#138900,1/13,Company: Sunrise Sprayers\nNT/Devices: 1/13 [7%]
Yard Tag Sweep,5 devices|40% NT|Sunrise Sprayers,35.15838698,-118.8292984,5.2,#8fb300,2/5,Company: Sunrise Sprayers\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,10 devices|20% NT|Washington Fruit,46.63427524913294,-119.23842227861272,3.6,#3d9900,2/10,Company: Washington Fruit\nNT/Devices: 2/10 [20%]
Yard Tag Sweep,23 devices|39% NT|Zirkle Fruit JAW,48.318466663104324,-119.67393701094149,5.130434782608695,#8ab200,9/23,Company: Zirkle Fruit JAW\nNT/Devices: 9/23 [39%]
Yard Tag Sweep,1 devices|100% NT|Zirkle Fruit JAW,48.30479126,-119.68606568,10.0,#f00,1/1,Company: Zirkle Fruit JAW\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,1 devices|100% NT|Zirkle Fruit JAW,48.3066101,-119.69234470000002,10.0,#f00,1/1,Company: Zirkle Fruit JAW\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,1 devices|100% NT|Bayview Vineyards,38.3337181,-122.28856658,10.0,#f00,1/1,Company: Bayview Vineyards\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,3 devices|0% NT|Bayview Vineyards,38.353699607692306,-122.30222437692306,2,#008000,0/3,Company: Bayview Vineyards\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,4 devices|25% NT|Bayview Vineyards,38.25220168947368,-122.43893513157896,4.0,#50a000,1/4,Company: Bayview Vineyards\nNT/Devices: 1/4 [25%]
Yard Tag Sweep,3 devices|100% NT|Bayview Vineyards,38.356188200000005,-122.30459596,10.0,#f00,3/3,Company: Bayview Vineyards\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,7 devices|42% NT|Bayview Vineyards,38.22071431612903,-122.22441838709675,5.428571428571429,#98b500,3/7,Company: Bayview Vineyards\nNT/Devices: 3/7 [42%]
Yard Tag Sweep,5 devices|20% NT|Bayview Vineyards,38.3589778125,-122.3368187,3.6,#3d9900,1/5,Company: Bayview Vineyards\nNT/Devices: 1/5 [20%]
Yard Tag Sweep,4 devices|25% NT|Bayview Vineyards,38.3429687,-122.29059265625,4.0,#50a000,1/4,Company: Bayview Vineyards\nNT/Devices: 1/4 [25%]
Yard Tag Sweep,5 devices|100% NT|Bayview Vineyards,38.2601341,-122.31062926,10.0,#f00,5/5,Company: Bayview Vineyards\nNT/Devices: 5/5 [100%]
Yard Tag Sweep,2 devices|100% NT|Bayview Vineyards,38.262340557142856,-122.31164877142858,10.0,#f00,2/2,Company: Bayview Vineyards\nNT/Devices: 2/2 [100%]
Yard Tag Sweep,3 devices|33% NT|Bayview Vineyards,38.25033568,-122.43031922,4.666666666666666,#70aa00,1/3,Company: Bayview Vineyards\nNT/Devices: 1/3 [33%]
Yard Tag Sweep,2 devices|100% NT|Bayview Vineyards,38.226896700000005,-122.23228300000001,10.0,#f00,2/2,Company: Bayview Vineyards\nNT/Devices: 2/2 [100%]
Yard Tag Sweep,6 devices|83% NT|Bayview Vineyards,38.37262127142857,-122.31722966428572,8.666666666666668,#e94f00,5/6,Company: Bayview Vineyards\nNT/Devices: 5/6 [83%]
Yard Tag Sweep,3 devices|66% NT|Bayview Vineyards,38.215919077777784,-122.22434236666666,7.333333333333333,#d49000,2/3,Company: Bayview Vineyards\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,4 devices|50% NT|Bayview Vineyards,38.23490223571429,-122.32436644999999,6.0,#bfbf00,2/4,Company: Bayview Vineyards\nNT/Devices: 2/4 [50%]
Yard Tag Sweep,26 devices|11% NT|Creekside Farming,37.1359433480916,-120.2032491610687,2.9230769230769234,#1f8e00,3/26,Company: Creekside Farming\nNT/Devices: 3/26 [11%]
Yard Tag Sweep,24 devices|16% NT|Creekside Farming,37.14959869323308,-120.21611963533834,3.333333333333333,#2f9400,4/24,Company: Creekside Farming\nNT/Devices: 4/24 [16%]
Yard Tag Sweep,16 devices|18% NT|Creekside Farming,36.8791661597015,-119.98820888805972,3.5,#369700,3/16,Company: Creekside Farming\nNT/Devices: 3/16 [18%]
Yard Tag Sweep,12 devices|33% NT|Creekside Farming,36.87922583888889,-119.98911327777779,4.666666666666666,#70aa00,4/12,Company: Creekside Farming\nNT/Devices: 4/12 [33%]
Yard Tag Sweep,5 devices|100% NT|Creekside Farming,36.8761609375,-119.99238492500001,10.0,#f00,5/5,Company: Creekside Farming\nNT/Devices: 5/5 [100%]
Yard Tag Sweep,5 devices|100% NT|Creekside Farming,36.87789842,-119.99240723999999,10.0,#f00,5/5,Company: Creekside Farming\nNT/Devices: 5/5 [100%]
Yard Tag Sweep,8 devices|12% NT|Creekside Farming,36.92002468571428,-120.11143566190478,3.0,#228f00,1/8,Company: Creekside Farming\nNT/Devices: 1/8 [12%]
Yard Tag Sweep,19 devices|5% NT|Creekside Farming,37.08780344057971,-120.22088025797102,2.4210526315789473,#0d8600,1/19,Company: Creekside Farming\nNT/Devices: 1/19 [5%]
Yard Tag Sweep,5 devices|0% NT|Creekside Farming,37.008118810000006,-120.21537093999999,2,#008000,0/5,Company: Creekside Farming\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,6 devices|100% NT|Creekside Farming,36.876847266666665,-119.99688782500003,10.0,#f00,6/6,Company: Creekside Farming\nNT/Devices: 6/6 [100%]
Yard Tag Sweep,2 devices|100% NT|Creekside Farming,38.17150465833334,-121.22119394166667,10.0,#f00,2/2,Company: Creekside Farming\nNT/Devices: 2/2 [100%]
Yard Tag Sweep,6 devices|16% NT|Creekside Farming,37.0080362347826,-120.21435646521739,3.333333333333333,#2f9400,1/6,Company: Creekside Farming\nNT/Devices: 1/6 [16%]
Yard Tag Sweep,4 devices|0% NT|Creekside Farming,36.890768525,-120.0149917875,2,#008000,0/4,Company: Creekside Farming\nNT/Devices: 0/4 [0%]
Yard Tag Sweep,4 devices|100% NT|Creekside Farming,36.85454558888889,-120.02830676666665,10.0,#f00,4/4,Company: Creekside Farming\nNT/Devices: 4/4 [100%]
Yard Tag Sweep,8 devices|0% NT|Creekside Farming,37.099426750000006,-120.2563343125,2,#008000,0/8,Company: Creekside Farming\nNT/Devices: 0/8 [0%]
Yard Tag Sweep,11 devices|0% NT|Creekside Farming,37.1019235,-120.22099303636361,2,#008000,0/11,Company: Creekside Farming\nNT/Devices: 0/11 [0%]
Yard Tag Sweep,14 devices|7% NT|Kisling Farms LLC,35.97864199375,-119.180167675,2.571428571428571,#138900,1/14,Company: Kisling Farms LLC\nNT/Devices: 1/14 [7%]
Yard Tag Sweep,3 devices|100% NT|Kisling Farms LLC,35.978412623529415,-119.18310321764704,10.0,#f00,3/3,Company: Kisling Farms LLC\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,4 devices|0% NT|Kisling Farms LLC,36.203590875,-119.4075298375,2,#008000,0/4,Company: Kisling Farms LLC\nNT/Devices: 0/4 [0%]
Yard Tag Sweep,5 devices|20% NT|Kisling Farms LLC,36.22607261666666,-119.47535069166668,3.6,#3d9900,1/5,Company: Kisling Farms LLC\nNT/Devices: 1/5 [20%]
Yard Tag Sweep,3 devices|33% NT|Lawrence Orchards,46.92818133888889,-119.44045893333335,4.666666666666666,#70aa00,1/3,Company: Lawrence Orchards\nNT/Devices: 1/3 [33%]
Yard Tag Sweep,16 devices|12% NT|Lawrence Orchards,46.92925290120481,-119.45431316867472,3.0,#228f00,2/16,Company: Lawrence Orchards\nNT/Devices: 2/16 [12%]
Yard Tag Sweep,2 devices|100% NT|Lawrence Orchards,46.93534565,-119.3485479375,10.0,#f00,2/2,Company: Lawrence Orchards\nNT/Devices: 2/2 [100%]
Yard Tag Sweep,3 devices|0% NT|Lawrence Orchards,46.897576185714286,-119.53605215714286,2,#008000,0/3,Company: Lawrence Orchards\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,5 devices|60% NT|Lawrence Orchards,46.92898144545454,-119.44375958181818,6.8,#cca300,3/5,Company: Lawrence Orchards\nNT/Devices: 3/5 [60%]
Yard Tag Sweep,3 devices|33% NT|Lawrence Orchards,46.9019324,-119.5710716,4.666666666666666,#70aa00,1/3,Company: Lawrence Orchards\nNT/Devices: 1/3 [33%]
Yard Tag Sweep,8 devices|12% NT|Lawrence Orchards,46.93608133928571,-119.44675226785716,3.0,#228f00,1/8,Company: Lawrence Orchards\nNT/Devices: 1/8 [12%]
Yard Tag Sweep,4 devices|0% NT|Lawrence Orchards,46.898412853846146,-119.53025642307692,2,#008000,0/4,Company: Lawrence Orchards\nNT/Devices: 0/4 [0%]
Yard Tag Sweep,5 devices|0% NT|Lawrence Orchards,46.90077134,-119.57737044999999,2,#008000,0/5,Company: Lawrence Orchards\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,3 devices|33% NT|Lawrence Orchards,46.94206448888889,-119.4436052,4.666666666666666,#70aa00,1/3,Company: Lawrence Orchards\nNT/Devices: 1/3 [33%]
Yard Tag Sweep,2 devices|0% NT|Lawrence Orchards,46.94935303999999,-119.4484909,2,#008000,0/2,Company: Lawrence Orchards\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,20 devices|35% NT|Zirkle Fruit. CRO,47.283393999661016,-120.07048893355932,4.8,#79ac00,7/20,Company: Zirkle Fruit. CRO\nNT/Devices: 7/20 [35%]
Yard Tag Sweep,27 devices|11% NT|Zirkle Fruit. Othello,46.94762980327869,-119.4794554795082,2.888888888888889,#1f8e00,3/27,Company: Zirkle Fruit. Othello\nNT/Devices: 3/27 [11%]
Yard Tag Sweep,4 devices|25% NT|Zirkle Fruit. CRO,46.93446001666667,-119.47554779999997,4.0,#50a000,1/4,Company: Zirkle Fruit. CRO\nNT/Devices: 1/4 [25%]
Yard Tag Sweep,4 devices|25% NT|Zirkle Fruit. CRO,46.930481583333325,-119.34938178333334,4.0,#50a000,1/4,Company: Zirkle Fruit. CRO\nNT/Devices: 1/4 [25%]
Yard Tag Sweep,18 devices|38% NT|First Fruits Farms,46.07615110880282,-118.89616380845071,5.111111111111111,#86b000,7/18,Company: First Fruits Farms\nNT/Devices: 7/18 [38%]
Yard Tag Sweep,14 devices|0% NT|First Fruits Farms,46.11760504223301,-118.87854604417475,2,#008000,0/14,Company: First Fruits Farms\nNT/Devices: 0/14 [0%]
Yard Tag Sweep,2 devices|100% NT|First Fruits Farms,46.06925581666667,-118.88201268333334,10.0,#f00,2/2,Company: First Fruits Farms\nNT/Devices: 2/2 [100%]
Yard Tag Sweep,1 devices|100% NT|First Fruits Farms,46.09145508,-118.86311493999999,10.0,#f00,1/1,Company: First Fruits Farms\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,7 devices|28% NT|Foley Family Farms,34.658691571739126,-120.36551600652172,4.285714285714286,#5ca400,2/7,Company: Foley Family Farms\nNT/Devices: 2/7 [28%]
Yard Tag Sweep,6 devices|0% NT|Foley Family Farms,34.716785423529416,-120.14825282352942,2,#008000,0/6,Company: Foley Family Farms\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,5 devices|0% NT|Foley Family Farms,34.65600383125,-120.303321840625,2,#008000,0/5,Company: Foley Family Farms\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,11 devices|18% NT|Ford Spraying Inc.,36.41503421818182,-119.16235890454546,3.4545454545454546,#369700,2/11,Company: Ford Spraying Inc.\nNT/Devices: 2/11 [18%]
Yard Tag Sweep,3 devices|0% NT|Ford Spraying Inc.,36.49286118,-119.41870727999999,2,#008000,0/3,Company: Ford Spraying Inc.\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,2 devices|0% NT|Ford Spraying Inc.,35.87406922,-119.08945463999999,2,#008000,0/2,Company: Ford Spraying Inc.\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,5 devices|0% NT|Ford Spraying Inc.,36.6693591875,-119.4082689125,2,#008000,0/5,Company: Ford Spraying Inc.\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,6 devices|0% NT|Ford Spraying Inc.,36.19918146111112,-119.21930228333333,2,#008000,0/6,Company: Ford Spraying Inc.\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,7 devices|0% NT|Ford Spraying Inc.,36.38973553448275,-119.2023039103448,2,#008000,0/7,Company: Ford Spraying Inc.\nNT/Devices: 0/7 [0%]
Yard Tag Sweep,5 devices|0% NT|Ford Spraying Inc.,36.51487295714286,-119.28942325714284,2,#008000,0/5,Company: Ford Spraying Inc.\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,1 devices|0% NT|Ford Spraying Inc.,35.898931025,-119.063298225,2,#008000,0/1,Company: Ford Spraying Inc.\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,5 devices|0% NT|Ford Spraying Inc.,35.724490715789464,-119.1002418,2,#008000,0/5,Company: Ford Spraying Inc.\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,4 devices|0% NT|Ford Spraying Inc.,36.21900876666667,-119.13828911666667,2,#008000,0/4,Company: Ford Spraying Inc.\nNT/Devices: 0/4 [0%]
Yard Tag Sweep,1 devices|100% NT|Strain Farming Co.,39.04741134999999,-121.96010512999999,10.0,#f00,1/1,Company: Strain Farming Co.\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,6 devices|0% NT|Strain Farming Co.,39.0510492375,-122.0976591225,2,#008000,0/6,Company: Strain Farming Co.\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,3 devices|0% NT|Strain Farming Co.,39.06922914,-121.95338288,2,#008000,0/3,Company: Strain Farming Co.\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,4 devices|25% NT|Strain Farming Co.,39.04231920909091,-121.96055254545453,4.0,#50a000,1/4,Company: Strain Farming Co.\nNT/Devices: 1/4 [25%]
Yard Tag Sweep,7 devices|0% NT|Strain Farming Co.,39.07824222666667,-122.13067931999996,2,#008000,0/7,Company: Strain Farming Co.\nNT/Devices: 0/7 [0%]
Yard Tag Sweep,5 devices|0% NT|Strain Farming Co.,39.044481659999995,-122.09827118000001,2,#008000,0/5,Company: Strain Farming Co.\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,6 devices|66% NT|Westside Harvesting,36.09197556923077,-120.00328356923077,7.333333333333333,#d49000,4/6,Company: Westside Harvesting\nNT/Devices: 4/6 [66%]
Yard Tag Sweep,15 devices|40% NT|Westside Harvesting,36.47104280217391,-120.3929069423913,5.2,#8fb300,6/15,Company: Westside Harvesting\nNT/Devices: 6/15 [40%]
Yard Tag Sweep,13 devices|30% NT|Westside Harvesting,36.09192473796296,-120.00238919814814,4.461538461538462,#64a600,4/13,Company: Westside Harvesting\nNT/Devices: 4/13 [30%]
Yard Tag Sweep,6 devices|33% NT|Westside Harvesting,36.41420501818182,-120.38895417272728,4.666666666666666,#70aa00,2/6,Company: Westside Harvesting\nNT/Devices: 2/6 [33%]
Yard Tag Sweep,3 devices|66% NT|Westside Harvesting,36.91809736666666,-119.75291842380953,7.333333333333333,#d49000,2/3,Company: Westside Harvesting\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,5 devices|40% NT|Westside Harvesting,36.471624909090906,-120.3922784909091,5.2,#8fb300,2/5,Company: Westside Harvesting\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,2 devices|50% NT|Diamond West Farming,35.648513779999995,-120.61039888,6.0,#bfbf00,1/2,Company: Diamond West Farming\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,1 devices|0% NT|Diamond West Farming,36.296055609999996,-121.28930131,2,#008000,0/1,Company: Diamond West Farming\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,2 devices|50% NT|Diamond West Farming,35.6633517,-120.39545695,6.0,#bfbf00,1/2,Company: Diamond West Farming\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,4 devices|50% NT|Diamond West Farming,35.68791999,-120.67054976,6.0,#bfbf00,2/4,Company: Diamond West Farming\nNT/Devices: 2/4 [50%]
Yard Tag Sweep,3 devices|100% NT|Diamond West Farming,35.597418239999996,-120.60611268,10.0,#f00,3/3,Company: Diamond West Farming\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,2 devices|50% NT|Diamond West Farming,35.54458514545454,-120.49253568181817,6.0,#bfbf00,1/2,Company: Diamond West Farming\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,7 devices|42% NT|Diamond West Farming,35.66401818461538,-120.65145051538462,5.428571428571429,#98b500,3/7,Company: Diamond West Farming\nNT/Devices: 3/7 [42%]
Yard Tag Sweep,3 devices|33% NT|Diamond West Farming,35.89685325,-120.44349746999998,4.666666666666666,#70aa00,1/3,Company: Diamond West Farming\nNT/Devices: 1/3 [33%]
Yard Tag Sweep,4 devices|25% NT|Diamond West Farming,35.73225452,-120.5730372,4.0,#50a000,1/4,Company: Diamond West Farming\nNT/Devices: 1/4 [25%]
Yard Tag Sweep,1 devices|100% NT|Diamond West Farming,36.4646082,-121.4674244,10.0,#f00,1/1,Company: Diamond West Farming\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,13 devices|23% NT|Gilbert Orchards Inc,46.590942441752574,-120.3928527402062,3.8461538461538463,#489d00,3/13,Company: Gilbert Orchards Inc\nNT/Devices: 3/13 [23%]
Yard Tag Sweep,19 devices|57% NT|Gilbert Orchards Inc,45.96160705049834,-119.09406934385379,6.631578947368421,#c8ac00,11/19,Company: Gilbert Orchards Inc\nNT/Devices: 11/19 [57%]
Yard Tag Sweep,16 devices|6% NT|Gilbert Orchards Inc,46.55158494292453,-120.72820119764151,2.5,#108800,1/16,Company: Gilbert Orchards Inc\nNT/Devices: 1/16 [6%]
Yard Tag Sweep,5 devices|20% NT|Gilbert Orchards Inc,46.71163816666667,-119.83776726666666,3.6,#3d9900,1/5,Company: Gilbert Orchards Inc\nNT/Devices: 1/5 [20%]
Yard Tag Sweep,30 devices|33% NT|Gilbert Orchards Inc,46.76733850301886,-119.60282250415094,4.666666666666666,#70aa00,10/30,Company: Gilbert Orchards Inc\nNT/Devices: 10/30 [33%]
Yard Tag Sweep,5 devices|60% NT|Gilbert Orchards Inc,46.40617538888888,-120.42084843333333,6.8,#cca300,3/5,Company: Gilbert Orchards Inc\nNT/Devices: 3/5 [60%]
Yard Tag Sweep,6 devices|16% NT|Gilbert Orchards Inc,46.481189722580645,-120.48894278064516,3.333333333333333,#2f9400,1/6,Company: Gilbert Orchards Inc\nNT/Devices: 1/6 [16%]
Yard Tag Sweep,11 devices|27% NT|Gilbert Orchards Inc,46.56091422368421,-120.65991425526315,4.181818181818182,#58a200,3/11,Company: Gilbert Orchards Inc\nNT/Devices: 3/11 [27%]
Yard Tag Sweep,10 devices|60% NT|Gilbert Orchards Inc,46.492824629090904,-120.53310782363639,6.8,#cca300,6/10,Company: Gilbert Orchards Inc\nNT/Devices: 6/10 [60%]
Yard Tag Sweep,9 devices|33% NT|Gilbert Orchards Inc,46.7427081627907,-119.72892442558138,4.666666666666666,#70aa00,3/9,Company: Gilbert Orchards Inc\nNT/Devices: 3/9 [33%]
Yard Tag Sweep,18 devices|44% NT|Gilbert Orchards Inc,46.75119349189188,-119.66155160540542,5.555555555555555,#a2b800,8/18,Company: Gilbert Orchards Inc\nNT/Devices: 8/18 [44%]
Yard Tag Sweep,5 devices|20% NT|Gilbert Orchards Inc,46.575337296,-120.63937225800001,3.6,#3d9900,1/5,Company: Gilbert Orchards Inc\nNT/Devices: 1/5 [20%]
Yard Tag Sweep,3 devices|0% NT|Gilbert Orchards Inc,46.54735142222222,-120.71768103333332,2,#008000,0/3,Company: Gilbert Orchards Inc\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,9 devices|11% NT|Gilbert Orchards Inc,46.708559666666666,-119.84037473333333,2.888888888888889,#1f8e00,1/9,Company: Gilbert Orchards Inc\nNT/Devices: 1/9 [11%]
Yard Tag Sweep,7 devices|42% NT|Gilbert Orchards Inc,46.49416522,-120.47794569999996,5.428571428571429,#98b500,3/7,Company: Gilbert Orchards Inc\nNT/Devices: 3/7 [42%]
Yard Tag Sweep,17 devices|11% NT|Gilbert Orchards Inc,46.56175286507936,-119.83419921349206,2.9411764705882355,#1f8e00,2/17,Company: Gilbert Orchards Inc\nNT/Devices: 2/17 [11%]
Yard Tag Sweep,2 devices|0% NT|Gilbert Orchards Inc,46.68557263125,-120.7513384875,2,#008000,0/2,Company: Gilbert Orchards Inc\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,2 devices|0% NT|Gilbert Orchards Inc,46.59325576666666,-120.38114933333334,2,#008000,0/2,Company: Gilbert Orchards Inc\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,5 devices|60% NT|Gilbert Orchards Inc,46.42465560833333,-120.43540193333335,6.8,#cca300,3/5,Company: Gilbert Orchards Inc\nNT/Devices: 3/5 [60%]
Yard Tag Sweep,8 devices|37% NT|Gilbert Orchards Inc,46.513528478431375,-120.48825999803921,5.0,#81af00,3/8,Company: Gilbert Orchards Inc\nNT/Devices: 3/8 [37%]
Yard Tag Sweep,2 devices|0% NT|Gilbert Orchards Inc,46.59067872692307,-120.67694326153843,2,#008000,0/2,Company: Gilbert Orchards Inc\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,5 devices|100% NT|Gilbert Orchards Inc,46.75138626,-119.66254578,10.0,#f00,5/5,Company: Gilbert Orchards Inc\nNT/Devices: 5/5 [100%]
Yard Tag Sweep,23 devices|17% NT|Zirkle Fruit. Othello,46.9373966775,-119.33871422214288,3.391304347826087,#339600,4/23,Company: Zirkle Fruit. Othello\nNT/Devices: 4/23 [17%]
Yard Tag Sweep,9 devices|22% NT|Zirkle Fruit. Othello,46.92156941071428,-119.39862496428573,3.7777777777777777,#459c00,2/9,Company: Zirkle Fruit. Othello\nNT/Devices: 2/9 [22%]
Yard Tag Sweep,14 devices|28% NT|Zirkle Fruit. Othello,46.944729215094334,-119.31535569811321,4.285714285714286,#5ca400,4/14,Company: Zirkle Fruit. Othello\nNT/Devices: 4/14 [28%]
Yard Tag Sweep,1 devices|0% NT|California Olive Ranch,39.4182171625,-121.573756225,2,#008000,0/1,Company: California Olive Ranch\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,5 devices|20% NT|California Olive Ranch,39.89424889423076,-122.15633656346155,3.6,#3d9900,1/5,Company: California Olive Ranch\nNT/Devices: 1/5 [20%]
Yard Tag Sweep,2 devices|50% NT|California Olive Ranch,38.915525367741935,-122.0802063451613,6.0,#bfbf00,1/2,Company: California Olive Ranch\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,5 devices|60% NT|California Olive Ranch,39.60637411333334,-122.26348420000001,6.8,#cca300,3/5,Company: California Olive Ranch\nNT/Devices: 3/5 [60%]
Yard Tag Sweep,2 devices|0% NT|California Olive Ranch,39.36485195000001,-121.57501539999998,2,#008000,0/2,Company: California Olive Ranch\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,2 devices|0% NT|California Olive Ranch,39.61754302,-122.2406082,2,#008000,0/2,Company: California Olive Ranch\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,3 devices|66% NT|California Olive Ranch,39.4582451,-122.29619294,7.333333333333333,#d49000,2/3,Company: California Olive Ranch\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,1 devices|0% NT|California Olive Ranch,39.6152611,-122.25959009999998,2,#008000,0/1,Company: California Olive Ranch\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,2 devices|0% NT|California Olive Ranch,39.61735532222222,-122.24135846666667,2,#008000,0/2,Company: California Olive Ranch\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,5 devices|0% NT|Columbia Farms - Quincy,47.25826008888889,-119.7899526111111,2,#008000,0/5,Company: Columbia Farms - Quincy\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,11 devices|18% NT|Columbia Farms - Quincy,47.26901865813954,-119.89194577209304,3.4545454545454546,#369700,2/11,Company: Columbia Farms - Quincy\nNT/Devices: 2/11 [18%]
